name,category,level,damage,autoAttack,delay,isUnique,isTradeable,Strength,Vitality,CriticalHit,Determination,Tenacity,SkillSpeed,DirectHitRate,Dexterity,Intelligence,SpellSpeed,Mind,Piety
Elemental Battleaxe +1,Marauder's Arm,375,105.0,117.6,3.36,1,0,355.0,391.0,223.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0
Diamond Axe,Marauder's Arm,375,105.0,117.6,3.36,1,0,355.0,391.0,318.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bravura Ultima,Marauder's Arm,375,105.0,117.6,3.36,1,0,355.0,391.0,318.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Battleaxe,Marauder's Arm,370,104.0,116.48,3.36,1,0,347.0,380.0,218.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikazuki Kai,Marauder's Arm,370,104.0,116.48,3.36,1,0,347.0,380.0,0.0,0.0,311.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha Pagos +1,Marauder's Arm,365,103.0,115.36,3.36,1,0,339.0,369.0,213.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Greataxe,Marauder's Arm,365,103.0,115.36,3.36,1,0,339.0,369.0,213.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Empyrean War Axe,Marauder's Arm,365,103.0,115.36,3.36,1,0,339.0,369.0,305.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha Pagos,Marauder's Arm,360,102.0,114.24,3.36,1,0,330.0,358.0,209.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikazuki,Marauder's Arm,360,102.0,114.24,3.36,1,0,330.0,358.0,0.0,0.0,298.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Nightsteel Battleaxe,Marauder's Arm,360,92.0,105.49,3.44,0,0,297.0,322.0,269.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha Anemos,Marauder's Arm,355,101.0,113.12,3.36,1,0,323.0,348.0,204.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
Byakko's Greataxe,Marauder's Arm,355,101.0,113.12,3.36,1,0,323.0,348.0,0.0,292.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
Nightsteel Battleaxe,Marauder's Arm,350,91.0,104.34,3.44,0,1,284.0,304.0,257.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha +2,Marauder's Arm,345,100.0,112.0,3.36,1,0,308.0,328.0,196.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
Genji Greataxe,Marauder's Arm,345,100.0,112.0,3.36,1,0,308.0,328.0,196.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultimate Dreadwyrm Bardiche,Marauder's Arm,345,100.0,112.0,3.36,1,0,308.0,328.0,196.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha +1,Marauder's Arm,340,99.0,110.88,3.36,1,0,301.0,319.0,191.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Lost Allagan Battleaxe,Marauder's Arm,340,99.0,110.88,3.36,1,0,301.0,319.0,0.0,273.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farsha,Marauder's Arm,335,98.0,109.76,3.36,1,0,293.0,308.0,189.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinryu's War Axe,Marauder's Arm,335,98.0,109.76,3.36,1,0,293.0,308.0,270.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost Allagan Battleaxe,Marauder's Arm,330,98.0,109.76,3.36,1,0,284.0,299.0,0.0,268.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susano's War Axe,Marauder's Arm,320,97.0,108.64,3.36,1,0,268.0,280.0,263.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chromite Axe,Marauder's Arm,320,87.0,97.44,3.36,0,1,241.0,252.0,0.0,236.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
Ala Mhigan Battleaxe,Marauder's Arm,310,96.0,107.52,3.36,1,0,253.0,263.0,0.0,181.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axe of the Crimson Lotus,Marauder's Arm,300,95.0,106.4,3.36,1,0,237.0,243.0,251.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
Antiquated Farsha,Marauder's Arm,290,93.0,104.16,3.36,1,0,222.0,225.0,0.0,169.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinryu's Ephemeral War Axe,Marauder's Arm,290,84.0,94.08,3.36,0,1,200.0,202.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Moonlit Greataxe,Marauder's Arm,290,84.0,94.08,3.36,0,1,200.0,203.0,152.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suzaku's Flame-kissed Greataxe,Marauder's Arm,290,84.0,94.08,3.36,0,1,200.0,203.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiryu's Sanctified War Axe,Marauder's Arm,290,84.0,94.08,3.36,0,1,200.0,203.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byakko's Enspirited Greataxe,Marauder's Arm,290,84.0,94.08,3.36,0,1,200.0,203.0,0.0,218.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Sparth,Marauder's Arm,288,92.0,103.04,3.36,1,0,217.0,221.0,0.0,0.0,155.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
Molybdenum War Axe,Marauder's Arm,285,81.0,90.72,3.36,0,1,190.0,196.0,183.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kintoki Shin,Marauder's Arm,282,89.0,99.68,3.36,1,0,206.0,216.0,0.0,130.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doman Steel Battleaxe,Marauder's Arm,279,78.0,87.36,3.36,0,1,180.0,193.0,0.0,0.0,107.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
The Impassible Peak,Marauder's Arm,276,86.0,96.32,3.36,1,0,195.0,213.0,0.0,154.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
Doman Iron War Axe,Marauder's Arm,273,76.0,87.14,3.44,0,1,168.0,189.0,88.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby Tide Axe,Marauder's Arm,270,84.0,94.08,3.36,1,0,182.0,204.0,0.0,133.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Steel Battleaxe,Marauder's Arm,265,75.0,86.0,3.44,0,1,158.0,176.0,85.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Barque Battleaxe,Marauder's Arm,260,83.0,95.17,3.44,1,0,169.0,188.0,133.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coven Battleaxe,Marauder's Arm,280,87.0,92.8,3.2,0,0,202.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minos Lux,Marauder's Arm,275,85.0,97.46,3.44,1,0,189.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandrian Metal Axe,Marauder's Arm,275,85.0,95.2,3.36,1,0,189.0,213.0,99.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minos,Marauder's Arm,270,84.0,96.32,3.44,1,0,182.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Shire Bhuj,Marauder's Arm,270,84.0,94.08,3.36,1,0,182.0,204.0,0.0,0.0,97.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
Zurvanite Axe,Marauder's Arm,265,83.0,92.96,3.36,1,0,175.0,196.0,136.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharpened Axe of the Blood Emperor,Marauder's Arm,260,83.0,95.17,3.44,1,0,169.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shire Bhuj,Marauder's Arm,260,83.0,92.96,3.36,1,0,169.0,188.0,0.0,0.0,93.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
Sophic Axe,Marauder's Arm,255,82.0,91.84,3.36,1,0,162.0,179.0,0.0,124.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinna Axe,Marauder's Arm,255,82.0,94.02,3.44,1,0,162.0,179.0,129.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Steel Headsman's Axe,Marauder's Arm,255,74.0,82.88,3.36,0,1,146.0,161.0,0.0,78.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heavy Metal War Axe,Marauder's Arm,250,73.0,81.76,3.36,0,1,139.0,154.0,80.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
Edenmorn Zweihander,Dark Knight's Arm,535,134.0,132.21,2.96,1,0,725.0,836.0,531.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Cryptlurker's Guillotine,Dark Knight's Arm,530,133.0,131.22,2.96,1,0,723.0,830.0,368.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diamond Zeta Guillotine,Dark Knight's Arm,525,132.0,130.24,2.96,1,0,704.0,804.0,521.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cryptlurker's Guillotine,Dark Knight's Arm,520,131.0,129.25,2.96,1,0,686.0,778.0,361.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Exarchic Guillotine,Dark Knight's Arm,520,118.0,116.42,2.96,0,0,617.0,700.0,325.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Law's Order Zweihander,Dark Knight's Arm,515,130.0,128.26,2.96,1,0,668.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerald Greatsword,Dark Knight's Arm,515,130.0,128.26,2.96,1,0,668.0,754.0,510.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Law's Order Zweihander,Dark Knight's Arm,510,129.0,127.28,2.96,1,0,651.0,730.0,353.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exarchic Guillotine,Dark Knight's Arm,510,116.0,114.45,2.96,0,1,586.0,657.0,318.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edenchoir Greatsword,Dark Knight's Arm,505,128.0,126.29,2.96,1,0,634.0,707.0,498.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woeborn Recollection,Dark Knight's Arm,500,127.0,125.3,2.96,1,0,617.0,685.0,344.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Woeborn,Dark Knight's Arm,500,127.0,125.3,2.96,1,0,617.0,685.0,344.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Crystarium Greatsword,Dark Knight's Arm,500,127.0,125.3,2.96,1,0,617.0,685.0,0.0,492.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faussar of Light,Dark Knight's Arm,495,126.0,124.32,2.96,1,0,602.0,664.0,341.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crystarium Greatsword,Dark Knight's Arm,490,125.0,123.33,2.96,1,0,587.0,643.0,0.0,482.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Neo-Ishgardian Greatsword,Dark Knight's Arm,490,112.0,110.5,2.96,0,0,528.0,579.0,434.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woeborn,Dark Knight's Arm,485,124.0,122.34,2.96,1,0,573.0,623.0,334.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby Greatsword,Dark Knight's Arm,485,124.0,122.34,2.96,1,0,573.0,623.0,477.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neo-Ishgardian Greatsword,Dark Knight's Arm,480,111.0,109.52,2.96,0,1,502.0,543.0,425.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edengrace Greatsword,Dark Knight's Arm,475,122.0,120.37,2.96,1,0,544.0,585.0,467.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultimate Nothung,Dark Knight's Arm,475,122.0,120.37,2.96,1,0,544.0,585.0,467.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Deepshadow Claymore,Dark Knight's Arm,470,121.0,119.38,2.96,1,0,530.0,566.0,0.0,462.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eleos,Dark Knight's Arm,465,120.0,118.4,2.96,1,0,516.0,548.0,319.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepshadow Claymore,Dark Knight's Arm,460,119.0,117.41,2.96,1,0,502.0,529.0,0.0,448.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Gust Tongue,Dark Knight's Arm,460,107.0,105.57,2.96,0,0,452.0,476.0,0.0,282.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The King's Guillotine,Dark Knight's Arm,450,117.0,115.44,2.96,1,0,476.0,494.0,304.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gust Tongue,Dark Knight's Arm,450,105.0,103.6,2.96,0,1,428.0,445.0,0.0,273.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronkan Greatsword,Dark Knight's Arm,440,115.0,113.46,2.96,1,0,451.0,462.0,420.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0
Weathered Shadowbringer,Dark Knight's Arm,430,114.0,112.48,2.96,1,0,437.0,459.0,0.0,413.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Eleos,Dark Knight's Arm,430,103.0,101.62,2.96,0,1,393.0,413.0,260.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greatsword of the Forgiven,Dark Knight's Arm,418,112.0,110.5,2.96,1,0,421.0,457.0,0.0,399.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwarven Mythril Guillotine,Dark Knight's Arm,415,100.0,98.66,2.96,0,1,375.0,411.0,0.0,245.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nabaath Blade,Dark Knight's Arm,412,111.0,109.52,2.96,1,0,413.0,456.0,0.0,266.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanbronze Guillotine,Dark Knight's Arm,409,99.0,97.68,2.96,0,1,368.0,410.0,0.0,333.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravel Keeper's Guillotine,Dark Knight's Arm,406,110.0,108.53,2.96,1,0,405.0,455.0,252.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluespirit Guillotine,Dark Knight's Arm,403,97.0,95.7,2.96,0,1,362.0,408.0,318.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fae Guillotine,Dark Knight's Arm,400,108.0,106.56,2.96,1,0,399.0,451.0,0.0,245.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepgold Greatsword,Dark Knight's Arm,395,96.0,94.72,2.96,0,1,351.0,395.0,0.0,309.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakeland Greatsword,Dark Knight's Arm,390,107.0,105.57,2.96,1,0,381.0,426.0,0.0,0.0,337.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
Xiphias Physeos,Dark Knight's Arm,405,109.0,107.54,2.96,1,0,403.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xiphias Eureka,Dark Knight's Arm,405,109.0,107.54,2.96,1,0,403.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omega Claymore,Dark Knight's Arm,405,109.0,107.54,2.96,1,0,403.0,455.0,249.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xiphias,Dark Knight's Arm,400,108.0,106.56,2.96,1,0,399.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Scaevan Magitek Greatsword,Dark Knight's Arm,400,108.0,106.56,2.96,1,0,399.0,451.0,350.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydatos Guillotine +1,Dark Knight's Arm,395,107.0,105.57,2.96,1,0,390.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiryu's Spine,Dark Knight's Arm,395,107.0,105.57,2.96,1,0,390.0,438.0,343.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydatos Guillotine,Dark Knight's Arm,390,107.0,105.57,2.96,1,0,381.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scaevan Magitek Greatsword,Dark Knight's Arm,390,107.0,105.57,2.96,1,0,381.0,426.0,337.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
Yama Odachi,Dark Knight's Arm,390,96.0,94.72,2.96,0,0,343.0,384.0,0.0,303.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyros Guillotine,Dark Knight's Arm,385,106.0,104.58,2.96,1,0,372.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suzaku's Odachi,Dark Knight's Arm,385,106.0,104.58,2.96,1,0,372.0,414.0,0.0,0.0,330.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepgold Claymore,Dark Knight's Arm,385,95.0,93.73,2.96,0,1,335.0,373.0,297.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Guillotine +2,Dark Knight's Arm,380,105.0,103.6,2.96,1,0,363.0,402.0,227.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakshasa Odachi,Dark Knight's Arm,380,95.0,93.73,2.96,0,1,327.0,362.0,0.0,292.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Guillotine +1,Dark Knight's Arm,375,105.0,103.6,2.96,1,0,355.0,391.0,223.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diamond Greatsword,Dark Knight's Arm,375,105.0,103.6,2.96,1,0,355.0,391.0,0.0,318.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
Deathbringer Ultima,Dark Knight's Arm,375,105.0,103.6,2.96,1,0,355.0,391.0,0.0,318.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Guillotine,Dark Knight's Arm,370,104.0,102.61,2.96,1,0,347.0,380.0,218.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odenta Kai,Dark Knight's Arm,370,104.0,102.61,2.96,1,0,347.0,380.0,0.0,311.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg Pagos +1,Dark Knight's Arm,365,103.0,101.62,2.96,1,0,339.0,369.0,213.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Odachi,Dark Knight's Arm,365,103.0,101.62,2.96,1,0,339.0,369.0,0.0,0.0,213.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
Empyrean Greatsword,Dark Knight's Arm,365,103.0,101.62,2.96,1,0,339.0,369.0,0.0,213.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg Pagos,Dark Knight's Arm,360,102.0,100.64,2.96,1,0,330.0,358.0,209.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odenta,Dark Knight's Arm,360,102.0,100.64,2.96,1,0,330.0,358.0,0.0,298.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Nightsteel Greatsword,Dark Knight's Arm,360,92.0,90.77,2.96,0,0,297.0,322.0,188.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg Anemos,Dark Knight's Arm,355,101.0,99.65,2.96,1,0,323.0,348.0,204.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byakko's Greatsword,Dark Knight's Arm,355,101.0,99.65,2.96,1,0,323.0,348.0,292.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nightsteel Greatsword,Dark Knight's Arm,350,91.0,89.78,2.96,0,1,284.0,304.0,180.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg +2,Dark Knight's Arm,345,100.0,98.66,2.96,1,0,308.0,328.0,196.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genji Nagamaki,Dark Knight's Arm,345,100.0,98.66,2.96,1,0,308.0,328.0,0.0,196.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultimate Dreadwyrm Claymore,Dark Knight's Arm,345,100.0,98.66,2.96,1,0,308.0,328.0,0.0,196.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg +1,Dark Knight's Arm,340,99.0,97.68,2.96,1,0,301.0,319.0,191.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Lost Allagan Claymore,Dark Knight's Arm,340,99.0,97.68,2.96,1,0,301.0,319.0,273.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caladbolg,Dark Knight's Arm,335,98.0,96.69,2.96,1,0,293.0,308.0,189.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinryu's Greatsword,Dark Knight's Arm,335,98.0,96.69,2.96,1,0,293.0,308.0,0.0,270.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost Allagan Claymore,Dark Knight's Arm,330,98.0,96.69,2.96,1,0,284.0,299.0,268.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susano's Greatsword,Dark Knight's Arm,320,97.0,95.7,2.96,1,0,268.0,280.0,0.0,263.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chromite Greatsword,Dark Knight's Arm,320,87.0,85.84,2.96,0,1,241.0,252.0,165.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
Ala Mhigan Guillotine,Dark Knight's Arm,310,96.0,94.72,2.96,1,0,253.0,263.0,181.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greatsword of the Crimson Lotus,Dark Knight's Arm,300,95.0,93.73,2.96,1,0,237.0,243.0,251.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antiquated Caladbolg,Dark Knight's Arm,290,93.0,91.76,2.96,1,0,222.0,225.0,0.0,242.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinryu's Ephemeral Greatsword,Dark Knight's Arm,290,84.0,82.88,2.96,0,1,200.0,202.0,0.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Moonlit Odachi,Dark Knight's Arm,290,84.0,82.88,2.96,0,1,200.0,203.0,0.0,0.0,152.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
Suzaku's Flame-kissed Odachi,Dark Knight's Arm,290,84.0,82.88,2.96,0,1,200.0,203.0,0.0,0.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiryu's Sanctified Spine,Dark Knight's Arm,290,84.0,82.88,2.96,0,1,200.0,203.0,218.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byakko's Enspirited Greatsword,Dark Knight's Arm,290,84.0,82.88,2.96,0,1,200.0,203.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cruadin,Dark Knight's Arm,288,92.0,90.77,2.96,1,0,217.0,221.0,0.0,0.0,155.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
Molybdenum Longblade,Dark Knight's Arm,285,81.0,79.92,2.96,0,1,190.0,196.0,0.0,0.0,128.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
Kumokirimaru Shin,Dark Knight's Arm,282,89.0,87.81,2.96,1,0,206.0,216.0,0.0,130.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doman Steel Greatsword,Dark Knight's Arm,279,78.0,76.96,2.96,0,1,180.0,193.0,153.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Blazing Sun,Dark Knight's Arm,276,86.0,84.85,2.96,1,0,195.0,213.0,0.0,108.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
Doman Iron Greatsword,Dark Knight's Arm,273,76.0,74.98,2.96,0,1,168.0,189.0,126.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby Tide Greatsword,Dark Knight's Arm,270,84.0,82.88,2.96,1,0,182.0,204.0,0.0,133.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
Folded High Steel Greatsword,Dark Knight's Arm,265,75.0,74.0,2.96,0,1,158.0,176.0,85.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Barque Claymore,Dark Knight's Arm,260,83.0,81.89,2.96,1,0,169.0,188.0,133.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coven Greatsword,Dark Knight's Arm,280,87.0,85.84,2.96,0,0,202.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cronus Lux,Dark Knight's Arm,275,85.0,83.86,2.96,1,0,189.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandrian Metal Guillotine,Dark Knight's Arm,275,85.0,83.86,2.96,1,0,189.0,213.0,0.0,0.0,99.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
Cronus,Dark Knight's Arm,270,84.0,82.88,2.96,1,0,182.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Shire Greatsword,Dark Knight's Arm,270,84.0,82.88,2.96,1,0,182.0,204.0,139.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zurvanite Edge,Dark Knight's Arm,265,83.0,81.89,2.96,1,0,175.0,196.0,0.0,130.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharpened Guillotine of the Tyrant,Dark Knight's Arm,260,83.0,81.89,2.96,1,0,169.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shire Greatsword,Dark Knight's Arm,260,83.0,81.89,2.96,1,0,169.0,188.0,133.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sophic Edge,Dark Knight's Arm,255,82.0,80.9,2.96,1,0,162.0,179.0,91.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinna Greatsword,Dark Knight's Arm,255,82.0,80.9,2.96,1,0,162.0,179.0,0.0,124.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
